Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,multiple_deliveries,City,distance,time_diff_minutes,Time_taken (min)
40490,23.0,4.5,Windy,High,0,Drinks,0.0,Metropolitian,6.039424492560554,37,18
38999,33.0,4.8,Cloudy,Jam,2,Buffet,0.0,Metropolitian,7.865136435552706,0,37
32728,24.0,4.6,Windy,Jam,0,Meal,0.0,Metropolitian,9.223313191087628,44,23
34619,22.0,4.7,Cloudy,Jam,2,Meal,1.0,Metropolitian,7.5653242791827315,40,31
1116,36.0,4.7,Sandstorms,Low,2,Snack,1.0,Metropolitian,4.592089231869883,0,29
19839,36.0,5.0,Windy,Low,2,Buffet,1.0,Urban,12.421908214619911,12,25
8679,37.0,4.8,Cloudy,High,2,Drinks,1.0,Metropolitian,6.292109292193661,47,35
28634,33.0,4.7,Sunny,Low,2,Drinks,0.0,Urban,19.76791011094441,13,25
10042,33.0,4.2,Cloudy,Low,1,Meal,0.0,Metropolitian,20.25981718215991,47,35
793,36.0,4.9,Windy,Low,0,Buffet,1.0,Metropolitian,10.909803131924049,2,23
27211,23.0,4.7,Fog,Medium,2,Meal,1.0,Metropolitian,7.60406772340043,24,19
25660,27.0,4.8,Windy,High,2,Buffet,1.0,Metropolitian,6.119139428035823,0,19
43529,28.0,4.6,Sunny,Medium,2,Drinks,1.0,Metropolitian,16.66519312670474,52,19
25073,23.0,5.0,Fog,Jam,2,Buffet,1.0,Metropolitian,12.584217051037724,46,36
2556,39.0,4.1,Windy,Low,0,Meal,1.0,Metropolitian,1.5135484434726514,48,28
29775,20.0,4.5,Stormy,Low,2,Meal,0.0,Urban,12.584217051037724,52,14
12927,29.566910587697237,4.6,Fog,Low,3,Meal,1.0,Urban,13.7933951381598,33,17
14149,21.0,4.9,Windy,Jam,1,Snack,0.0,Urban,20.261461470105104,10,20
30086,36.0,4.8,Cloudy,Low,1,Buffet,1.0,Urban,7.686194893594371,2,15
40409,26.0,4.8,Sunny,Jam,0,Snack,1.0,Metropolitian,11.01119033893336,55,25
6745,32.0,5.0,Stormy,Medium,0,Snack,1.0,Urban,12.260268884488822,43,31
9920,34.0,4.6,Cloudy,Medium,0,Meal,1.0,Metropolitian,7.792554668904865,29,28
5153,20.0,4.8,Windy,Low,1,Snack,1.0,Metropolitian,4.611837546553393,38,19
2974,35.0,4.6,Cloudy,Medium,1,Snack,1.0,Metropolitian,6.130608071642146,26,19
7732,36.0,4.9,Sunny,Low,0,Meal,0.0,Urban,3.041743970897307,30,20
15593,27.0,4.1,Cloudy,Jam,1,Meal,0.0,Metropolitian,13.740209750842704,0,31
44306,29.0,5.0,Fog,Jam,0,Drinks,1.0,Metropolitian,10.869688861155106,34,42
32694,27.0,4.7,Sunny,Low,1,Drinks,1.0,Metropolitian,7.604256680375935,43,20
14289,34.0,4.7,Fog,Low,2,Buffet,1.0,Metropolitian,11.90881410704,6,27
30427,28.0,4.6,Cloudy,Low,2,Snack,0.0,Metropolitian,4.470755082734228,52,19
30929,26.0,4.7,Sunny,Medium,2,Buffet,0.0,Urban,4.658990176943834,53,14
28267,26.0,4.7,Stormy,Jam,1,Buffet,1.0,Metropolitian,13.4105640114052,40,16
24942,35.0,4.8,Cloudy,High,1,Buffet,2.0,Metropolitian,1.490313580205013,0,39
30992,23.0,4.7,Sunny,Jam,1,Buffet,0.0,Metropolitian,16.858909459324583,49,14
6556,21.0,4.5,Sandstorms,Low,2,Snack,1.0,Metropolitian,3.0746089136212844,25,10
10645,28.0,4.8,Windy,Jam,1,Meal,1.0,Metropolitian,9.329653127269731,0,24
1271,37.0,4.8,Fog,Jam,2,Drinks,1.0,Urban,19.92252706583093,0,35
39798,34.0,4.9,Windy,Low,1,Buffet,1.0,Metropolitian,20.89366439340553,13,19
43011,36.0,4.7,Cloudy,Medium,2,Meal,0.0,Urban,6.292109292193661,55,16
13140,26.0,4.9,Stormy,Low,0,Meal,1.0,Metropolitian,10.760581636847764,58,20
40580,23.0,4.7,Sandstorms,High,1,Snack,1.0,Metropolitian,6.149334461034899,3,22
14011,38.0,4.3,Windy,Jam,0,Snack,1.0,Metropolitian,19.89675830221344,30,46
39396,26.0,4.5,Sandstorms,Jam,1,Meal,0.0,Metropolitian,9.195176083836545,31,20
29372,28.0,4.6,Cloudy,Medium,2,Meal,1.0,Metropolitian,19.694520923925207,47,25
38556,20.0,4.9,Windy,Low,1,Buffet,0.0,Urban,3.028434029965008,33,10
25805,35.0,5.0,Stormy,High,1,Drinks,1.0,Metropolitian,2.980435340357577,0,31
2311,29.566910587697237,4.6,Cloudy,Jam,0,Snack,1.0,Metropolitian,4.471009249134112,54,28
19229,34.0,5.0,Windy,Medium,2,Meal,0.0,Metropolitian,5.960888993320581,30,26
12643,33.0,4.6,Sunny,Medium,0,Meal,0.0,Metropolitian,6.292109292193661,45,21
37042,24.0,4.1,Fog,Jam,1,Buffet,1.0,Metropolitian,12.078045690120222,40,43
13938,22.0,4.8,Windy,Low,1,Drinks,0.0,Metropolitian,3.028300727361151,19,19
9844,35.0,4.5,Fog,Low,2,Meal,1.0,Metropolitian,20.29305565838781,16,35
5859,34.0,4.2,Sandstorms,Jam,1,Meal,1.0,Metropolitian,12.07816798037052,10,31
17729,30.0,4.7,Fog,Jam,0,Snack,1.0,Metropolitian,11.01119033893336,39,48
25898,30.0,4.9,Cloudy,Medium,2,Snack,1.0,Metropolitian,13.773040818387658,2,33
20947,21.0,4.6,Fog,Low,1,Meal,0.0,Metropolitian,14.026128247778122,0,27
25438,23.0,4.9,Sunny,Low,0,Snack,1.0,Urban,3.0599288945934515,25,17
39323,37.0,4.3,Cloudy,Medium,2,Buffet,1.0,Metropolitian,17.080239805311464,28,40
30580,34.0,4.6,Sunny,Medium,2,Drinks,0.0,Metropolitian,19.624814750440017,47,29
19016,39.0,3.6,Windy,Jam,1,Drinks,1.0,Metropolitian,12.421927473357908,59,42
12341,37.0,4.7,Stormy,Low,2,Meal,0.0,Metropolitian,1.5305123349395655,38,26
25458,20.0,4.6,Sunny,Low,0,Snack,0.0,Urban,2.997190626851644,39,11
35914,36.0,4.9,Cloudy,Jam,1,Meal,1.0,Metropolitian,16.41763629155956,0,40
26641,38.0,5.0,Sunny,Medium,2,Snack,1.0,Metropolitian,7.77490622377689,47,21
22614,22.0,5.0,Windy,Low,0,Buffet,0.0,Metropolitian,20.85988093830945,2,21
27973,37.0,5.0,Sandstorms,High,1,Drinks,0.0,Metropolitian,6.234135689020285,23,31
8440,30.0,4.7,Stormy,Low,0,Meal,1.0,Metropolitian,13.410180153017398,0,22
11852,33.0,4.6,Stormy,Medium,0,Buffet,0.0,Metropolitian,13.778061542703872,0,41
26270,34.0,4.7,Cloudy,Low,1,Buffet,1.0,Metropolitian,3.1460547419311484,50,18
11207,38.0,4.0,Stormy,High,0,Buffet,1.0,Metropolitian,6.060750953302816,0,35
22892,32.0,4.7,Cloudy,High,1,Drinks,1.0,Metropolitian,5.862760280048056,47,28
26377,24.0,4.9,Sandstorms,High,0,Meal,1.0,Metropolitian,6.082827079238962,0,34
21586,35.0,4.8,Fog,Low,2,Buffet,0.0,Metropolitian,3.0604037668799164,55,17
11763,24.0,4.7,Fog,Jam,1,Meal,0.0,Metropolitian,13.898728313823318,56,44
19410,21.0,4.6,Sunny,Jam,2,Buffet,1.0,Urban,9.195589586274368,0,16
31324,29.566910587697237,4.6,Sunny,Jam,1,Buffet,0.0,Metropolitian,20.184435232018743,55,14
11266,35.0,5.0,Windy,Jam,0,Snack,0.0,Metropolitian,14.026654981193316,49,48
8886,35.0,4.7,Fog,Jam,0,Drinks,1.0,Metropolitian,12.584217051037724,49,47
9302,26.0,4.8,Stormy,Low,2,Snack,1.0,Metropolitian,4.470754521230969,0,16
20591,30.0,4.9,Fog,Low,0,Buffet,2.0,Metropolitian,20.212924810307214,6,42
31805,33.0,4.1,Stormy,Low,0,Drinks,1.0,Metropolitian,3.1063303859743394,14,25
27425,37.0,4.8,Fog,Low,0,Snack,0.0,Metropolitian,9.43816345911881,0,23
25564,33.0,4.8,Sunny,Jam,0,Drinks,1.0,Urban,19.36881887039505,56,31
37613,31.0,4.9,Fog,Medium,1,Buffet,0.0,Metropolitian,4.65941509014333,0,15
15906,24.0,4.9,Cloudy,Jam,2,Drinks,1.0,Metropolitian,4.664896018583063,11,24
5829,27.0,4.0,Cloudy,Medium,2,Meal,1.0,Metropolitian,17.142896874161433,38,31
41319,37.0,4.6,Cloudy,Low,0,Buffet,1.0,Metropolitian,7.685744642961798,0,25
25371,24.0,4.7,Stormy,Medium,1,Drinks,1.0,Metropolitian,12.075442121911086,23,20
21664,37.0,4.1,Stormy,Low,0,Snack,1.0,Metropolitian,1.5530443668100418,49,31
11697,35.0,4.6,Cloudy,Low,0,Buffet,1.0,Metropolitian,9.267189252693049,47,25
41928,36.0,4.6,Cloudy,Jam,2,Buffet,0.0,Metropolitian,13.410714806613722,0,41
854,28.0,4.6,Stormy,Low,1,Meal,0.0,Metropolitian,1.5209092457383782,0,11
35362,29.0,4.9,Sandstorms,Medium,0,Meal,1.0,Metropolitian,9.12496917341226,43,16
30087,24.0,4.7,Windy,Low,0,Snack,1.0,Metropolitian,12.584217051037724,13,21
33749,29.0,2.8,Sunny,Low,1,Buffet,1.0,Metropolitian,20.259616000321348,52,37
20448,38.0,4.2,Sandstorms,Low,0,Meal,1.0,Metropolitian,1.5373413176729271,0,30
36063,36.0,4.2,Fog,Low,1,Meal,1.0,Metropolitian,16.641967239639044,7,37
18346,25.0,4.7,Fog,Jam,2,Buffet,1.0,Metropolitian,7.549246041072875,29,30
10743,29.0,4.7,Fog,Low,2,Drinks,1.0,Metropolitian,1.52094824338839,53,17
41718,29.0,4.8,Sunny,Jam,0,Meal,1.0,Metropolitian,20.44934725735322,0,16
20410,33.0,5.0,Sandstorms,High,1,Buffet,1.0,Metropolitian,6.149124261015807,44,25
36449,23.0,4.3,Sunny,Jam,0,Drinks,0.0,Metropolitian,9.329489655367793,39,44
35594,35.0,4.4,Fog,Jam,1,Meal,1.0,Metropolitian,10.728992739243486,9,41
11473,26.0,4.6,Windy,High,2,Drinks,0.0,Urban,5.959636349289051,0,11
39777,23.0,4.6,Sunny,Jam,0,Snack,2.0,Metropolitian,13.994411289412804,0,32
7630,31.0,4.6,Sunny,Jam,2,Snack,1.0,Urban,19.982187812139664,44,19
31618,28.0,4.9,Fog,Jam,2,Drinks,1.0,Metropolitian,4.538977554572987,54,30
8747,35.0,4.2,Fog,High,0,Drinks,1.0,Metropolitian,1.532757485519916,56,34
1347,21.0,5.0,Sandstorms,Jam,0,Meal,1.0,Metropolitian,12.164949002602702,0,28
29996,33.0,4.6,Sunny,Jam,0,Drinks,1.0,Urban,11.920445926441676,55,32
9648,29.0,5.0,Fog,Medium,0,Snack,1.0,Urban,19.633329280413776,3,32
42501,23.0,4.8,Sunny,High,2,Drinks,0.0,Metropolitian,6.234137032960067,0,14
22907,28.0,4.8,Fog,Low,0,Buffet,0.0,Urban,1.5327016819481851,38,19
7657,23.0,4.8,Windy,Jam,0,Snack,1.0,Metropolitian,7.564865324739653,1,35
37879,34.0,4.8,Windy,Low,1,Snack,0.0,Metropolitian,3.1460547419311484,33,20
29141,26.0,4.9,Stormy,High,1,Meal,0.0,Metropolitian,3.030486454756878,1,12
39193,37.0,4.1,Windy,Jam,1,Meal,2.0,Metropolitian,14.026217980097854,0,36
20438,20.0,4.6,Sunny,Low,0,Meal,0.0,Metropolitian,1.5444650980786474,30,14
39298,37.0,4.7,Windy,Medium,1,Drinks,1.0,Metropolitian,4.541746681751278,53,28
27427,29.566910587697237,4.6,Stormy,Jam,0,Buffet,0.0,Metropolitian,19.92252706583093,49,52
39867,39.0,4.6,Windy,Medium,0,Meal,0.0,Urban,7.865136435552706,48,35
43409,27.0,4.6,Stormy,Jam,0,Buffet,0.0,Metropolitian,4.529992374295421,34,28
29144,31.0,5.0,Stormy,Medium,0,Drinks,1.0,Metropolitian,20.260044833831824,58,30
23964,34.0,4.6,Cloudy,Low,2,Meal,0.0,Metropolitian,1.5586289464030618,28,15
39644,25.0,4.5,Cloudy,Medium,1,Meal,0.0,Metropolitian,7.774274055756963,7,10
18047,29.0,4.7,Stormy,Jam,2,Buffet,1.0,Metropolitian,9.318653461198895,0,25
31563,24.0,4.7,Sunny,High,1,Drinks,0.0,Urban,6.051688074002432,32,13
31357,32.0,4.8,Cloudy,Low,2,Buffet,1.0,Metropolitian,1.5131608415701108,0,19
22160,37.0,4.6,Sandstorms,Low,1,Drinks,0.0,Urban,9.350987314837225,28,26
34470,33.0,4.6,Sunny,Low,0,Drinks,1.0,Metropolitian,10.811519991647788,33,26
25840,39.0,4.8,Windy,Low,1,Snack,1.0,Metropolitian,3.0603238576291973,33,20
38550,28.0,4.7,Stormy,Medium,1,Buffet,1.0,Metropolitian,7.764276037888512,37,27
14915,36.0,4.0,Fog,Jam,1,Buffet,1.0,Metropolitian,11.01119033893336,44,39
36177,34.0,5.0,Windy,Jam,0,Snack,0.0,Urban,7.450641692737553,45,31
31896,32.0,4.1,Sunny,Medium,0,Drinks,1.0,Metropolitian,12.07784669572554,23,37
26036,32.0,4.8,Sandstorms,Low,1,Meal,1.0,Urban,1.5612073760380525,0,29
37388,39.0,4.7,Sandstorms,Jam,0,Snack,0.0,Urban,9.195176083836545,11,30
38317,30.0,4.4,Windy,Low,0,Meal,1.0,Metropolitian,4.719082053000275,11,23
16013,27.0,4.7,Cloudy,Medium,0,Buffet,1.0,Metropolitian,4.562699882840209,37,24
40472,21.0,4.5,Cloudy,Jam,0,Snack,2.0,Semi-Urban,16.642031251922187,0,47
5654,26.0,4.8,Windy,Low,2,Drinks,0.0,Metropolitian,3.10607019667518,49,18
29401,21.0,4.9,Cloudy,Medium,0,Drinks,1.0,Metropolitian,10.72751202117077,37,35
17904,28.0,4.6,Fog,Low,2,Drinks,0.0,Metropolitian,1.5550023791677154,33,10
17834,31.0,4.6,Fog,Medium,0,Buffet,1.0,Metropolitian,16.85702820504696,38,46
44485,27.0,4.6,Cloudy,Medium,1,Buffet,1.0,Metropolitian,4.61185310474261,37,15
40469,28.0,4.5,Cloudy,High,0,Buffet,1.0,Metropolitian,6.122863270607749,0,24
28367,30.0,4.8,Sunny,Medium,0,Meal,1.0,Urban,7.76594147585741,2,24
40262,34.0,4.9,Fog,Low,1,Meal,0.0,Metropolitian,1.532757485519916,59,15
2790,32.0,4.5,Cloudy,Low,0,Meal,1.0,Metropolitian,9.43816345911881,48,20
38755,25.0,5.0,Stormy,Jam,2,Buffet,1.0,Metropolitian,20.513358436910817,30,20
10656,36.0,4.6,Sandstorms,Jam,0,Snack,1.0,Metropolitian,9.351427892097666,30,44
12317,30.0,4.6,Cloudy,Jam,1,Buffet,0.0,Metropolitian,13.793180720327904,49,46
40116,39.0,4.6,Sunny,Jam,0,Snack,0.0,Metropolitian,13.767074800016976,45,28
12774,25.0,4.6,Fog,Jam,2,Snack,1.0,Metropolitian,10.710505817748256,6,38
19101,25.0,4.5,Sandstorms,Jam,1,Snack,1.0,Metropolitian,9.1771967981273,25,18
33965,29.566910587697237,4.6,Sandstorms,Jam,0,Drinks,1.0,Metropolitian,9.329983797136483,11,23
19580,26.0,4.0,Stormy,Low,0,Drinks,1.0,Metropolitian,8.939102729438792,47,22
2965,38.0,5.0,Sandstorms,Jam,0,Drinks,0.0,Urban,19.379827688929165,11,42
43766,27.0,4.9,Fog,Medium,1,Snack,0.0,Metropolitian,9.18117827012091,0,18
31193,27.0,4.4,Cloudy,Jam,2,Snack,1.0,Metropolitian,14.157243571473249,45,33
24643,33.0,4.6,Sunny,High,0,Buffet,1.0,Metropolitian,3.041496004276847,31,22
25585,20.0,4.8,Sandstorms,Low,0,Drinks,1.0,Metropolitian,13.686811547783508,58,18
39754,29.566910587697237,4.6,Fog,Jam,2,Buffet,1.0,Metropolitian,9.43816345911881,26,34
30823,27.0,4.8,Cloudy,Low,2,Snack,1.0,Urban,20.51403376474061,0,24
18655,21.0,4.6,Cloudy,Low,2,Drinks,1.0,Metropolitian,9.329956510585973,42,11
14984,22.0,4.9,Stormy,Jam,0,Buffet,1.0,Metropolitian,7.763922742576766,9,17
31016,39.0,4.7,Windy,Jam,0,Drinks,0.0,Urban,4.529710662248728,35,36
26364,20.0,4.7,Sunny,Low,2,Drinks,1.0,Urban,3.0417447837461054,0,20
39885,28.0,4.8,Cloudy,Low,1,Snack,1.0,Metropolitian,1.5302237324309504,0,18
16593,26.0,4.7,Fog,Low,0,Meal,1.0,Metropolitian,10.88484774896155,42,21
43819,25.0,4.3,Sandstorms,Low,0,Meal,0.0,Metropolitian,1.5530750607031314,0,25
13383,24.0,4.9,Cloudy,Low,0,Snack,0.0,Metropolitian,19.694520923925207,58,21
44743,22.0,4.8,Stormy,High,2,Snack,0.0,Metropolitian,5.960691524349717,52,15
25622,26.0,4.9,Fog,Medium,0,Drinks,1.0,Metropolitian,6.119646481307504,5,24
14940,27.0,4.9,Windy,Medium,2,Buffet,1.0,Metropolitian,10.644921888004864,53,24
1684,21.0,4.9,Sunny,Low,0,Buffet,1.0,Urban,3.1064601878719134,28,14
24395,32.0,4.0,Sandstorms,Medium,0,Drinks,1.0,Metropolitian,6.130551584366956,55,32
16032,26.0,4.7,Fog,Jam,1,Buffet,1.0,Metropolitian,9.124289402474728,5,33
8236,24.0,5.0,Cloudy,Jam,0,Buffet,0.0,Metropolitian,10.645633156270078,6,44
20956,24.0,4.4,Stormy,Low,0,Snack,0.0,Metropolitian,9.43816345911881,0,23
28957,33.0,4.6,Cloudy,Jam,0,Meal,1.0,Metropolitian,4.538819261951664,5,26
28398,32.0,4.7,Cloudy,High,1,Meal,0.0,Urban,3.019854698450706,0,33
2798,24.0,4.4,Windy,Low,0,Drinks,1.0,Metropolitian,3.10995117185681,55,26
45171,20.0,4.9,Sunny,Low,1,Drinks,0.0,Metropolitian,3.041496004276847,20,15
3899,20.0,4.6,Cloudy,Low,0,Buffet,0.0,Metropolitian,3.059657507668366,50,23
18601,29.566910587697237,4.6,Fog,Low,1,Snack,1.0,Metropolitian,20.564472509836023,53,31
30344,23.0,4.7,Stormy,Medium,0,Buffet,0.0,Urban,7.54908155716615,28,16
44321,29.0,4.9,Sandstorms,High,2,Buffet,0.0,Urban,1.4986195323956362,51,14
5766,32.0,4.0,Stormy,Low,0,Snack,0.0,Metropolitian,3.10995117185681,0,28
39467,24.0,4.2,Fog,Medium,2,Snack,1.0,Metropolitian,19.980433413216392,37,31
5011,38.0,4.1,Windy,Jam,0,Buffet,2.0,Metropolitian,9.059516077619987,0,37
4324,35.0,4.2,Sandstorms,Jam,1,Drinks,1.0,Metropolitian,20.975471933980952,0,31
44258,28.0,4.3,Cloudy,Medium,1,Drinks,1.0,Metropolitian,16.85633541138399,37,32
43539,32.0,5.0,Stormy,Medium,1,Snack,1.0,Metropolitian,6.219884829057204,0,31
41497,24.0,4.3,Fog,Jam,1,Drinks,1.0,Metropolitian,19.400643621769365,55,40
14252,26.0,4.2,Stormy,Low,0,Buffet,0.0,Metropolitian,3.1100721708198025,49,22
14018,34.0,4.8,Sunny,Low,2,Meal,0.0,Metropolitian,12.078185949645956,38,20
29991,34.0,4.0,Windy,Low,0,Meal,1.0,Urban,9.223041926820096,6,33
17713,21.0,4.9,Fog,Jam,1,Meal,0.0,Metropolitian,4.470715039184446,45,22
13264,29.0,4.9,Cloudy,Low,0,Snack,0.0,Urban,12.467875144754698,33,21
6216,33.0,4.6,Sandstorms,Low,1,Drinks,0.0,Metropolitian,4.665108629662017,57,26
7978,27.0,4.2,Sandstorms,Low,0,Meal,1.0,Metropolitian,3.106023935836824,24,24
3737,34.0,4.9,Stormy,Jam,2,Snack,1.0,Metropolitian,20.564472509836023,55,30
14748,33.0,3.9,Stormy,Medium,2,Buffet,1.0,Urban,16.393844135559583,43,34
23009,29.0,5.0,Fog,Medium,1,Snack,1.0,Metropolitian,9.090863965161402,8,13
32072,37.0,5.0,Cloudy,Jam,1,Snack,1.0,Metropolitian,19.626578586854396,46,37
34726,29.0,4.7,Fog,Jam,1,Buffet,1.0,Metropolitian,17.084067780175076,0,38
13497,31.0,4.5,Fog,Low,0,Snack,1.0,Metropolitian,3.0604037668799164,53,27
7227,37.0,5.0,Windy,Low,1,Drinks,1.0,Urban,3.053694151761789,0,29
45285,39.0,4.4,Sandstorms,Jam,0,Drinks,1.0,Metropolitian,19.379827688929165,46,53
20216,30.0,5.0,Stormy,Low,0,Buffet,1.0,Metropolitian,10.605835666701468,3,26
8508,26.0,4.9,Fog,Jam,0,Drinks,0.0,Urban,13.973502187308805,45,35
34797,39.0,3.6,Cloudy,Low,1,Drinks,1.0,Metropolitian,19.36929015376417,57,31
13329,36.0,4.8,Sunny,Medium,2,Snack,1.0,Urban,16.727798004271968,28,24
35565,32.0,4.7,Cloudy,Jam,0,Meal,1.0,Metropolitian,13.83347293133689,59,50
35485,31.0,3.7,Sandstorms,Jam,2,Drinks,1.0,Metropolitian,16.90592170919496,50,37
17031,38.0,5.0,Stormy,Medium,2,Meal,0.0,Metropolitian,16.60616566176581,7,23
17215,29.0,4.9,Sandstorms,Jam,0,Snack,1.0,Metropolitian,13.977593659985978,55,25
5876,36.0,4.8,Sunny,Medium,2,Buffet,0.0,Metropolitian,19.67960735454997,3,29
10410,35.0,4.3,Sandstorms,Low,0,Meal,1.0,Metropolitian,9.351368113250803,3,27
39432,36.0,4.5,Sunny,Jam,1,Buffet,1.0,Metropolitian,13.68589668133438,1,24
3089,27.0,4.6,Cloudy,Low,2,Snack,1.0,Urban,1.5310691347248202,14,18
17525,30.0,4.7,Fog,Medium,0,Buffet,0.0,Metropolitian,8.956310484006313,8,25
28512,25.0,4.7,Fog,Low,1,Drinks,0.0,Urban,3.041604481756358,54,13
18386,33.0,3.8,Windy,Medium,2,Buffet,1.0,Metropolitian,19.98191297724436,58,36
2474,36.0,4.7,Cloudy,Medium,1,Meal,1.0,Urban,7.865136435552706,52,15
17618,33.0,4.4,Sandstorms,Medium,2,Snack,1.0,Metropolitian,12.111989820988237,24,36
15541,23.0,4.7,Stormy,Jam,2,Drinks,1.0,Urban,7.774479362455213,0,26
6485,23.0,4.7,Sunny,High,1,Buffet,0.0,Metropolitian,6.22002850298208,18,11
28221,21.0,4.7,Stormy,Low,2,Buffet,0.0,Metropolitian,4.538995795746612,38,17
44954,29.0,4.6,Cloudy,High,2,Drinks,0.0,Metropolitian,1.5549129448035826,41,26
12283,32.0,4.5,Fog,Low,1,Buffet,1.0,Urban,13.791026943191438,58,31
12781,34.0,4.9,Stormy,Jam,0,Snack,1.0,Metropolitian,10.644913105906967,5,37
41124,32.0,4.6,Sandstorms,High,1,Meal,1.0,Metropolitian,1.4899969787913645,31,25
24613,37.0,4.6,Fog,Low,1,Meal,0.0,Metropolitian,1.5585733171170415,0,15
35338,25.0,4.6,Cloudy,Low,0,Buffet,0.0,Metropolitian,9.32950524335926,58,18
5083,39.0,3.7,Sandstorms,Jam,2,Meal,1.0,Metropolitian,20.513179118872028,0,34
30966,22.0,4.9,Cloudy,Low,2,Snack,0.0,Metropolitian,3.0414943768238296,24,18
24819,32.0,4.7,Windy,Jam,0,Snack,1.0,Metropolitian,4.598369169537027,46,32
28682,39.0,4.6,Sandstorms,Medium,0,Drinks,3.0,Metropolitian,13.97651014072506,38,48
15662,32.0,4.8,Sandstorms,Low,1,Buffet,0.0,Urban,7.865136435552706,13,22
11401,32.0,4.3,Sandstorms,Medium,1,Meal,1.0,Metropolitian,12.242528343863608,48,32
44658,24.0,4.6,Windy,Jam,0,Drinks,1.0,Metropolitian,13.485084239169757,59,34
44396,37.0,4.7,Sandstorms,Medium,0,Meal,0.0,Metropolitian,6.22002850298208,27,30
9848,36.0,4.7,Fog,Jam,1,Buffet,1.0,Urban,13.587704206568567,49,38
16540,25.0,5.0,Sunny,Low,2,Drinks,1.0,Metropolitian,1.490260656260506,39,23
41885,29.0,5.0,Stormy,High,0,Drinks,1.0,Metropolitian,6.292109292193661,19,29
27214,28.0,4.8,Fog,Jam,0,Meal,1.0,Metropolitian,20.860200036786647,50,45
35218,35.0,4.4,Fog,High,1,Buffet,2.0,Metropolitian,6.052305420020098,44,39
15347,34.0,5.0,Cloudy,Low,1,Meal,1.0,Urban,13.587332700622255,3,29
16797,31.0,4.8,Sunny,Low,0,Drinks,1.0,Metropolitian,1.510049493955688,53,29
22819,34.0,4.6,Sunny,Low,1,Buffet,0.0,Metropolitian,10.436517839152014,43,27
36094,35.0,4.4,Sandstorms,Medium,1,Buffet,0.0,Metropolitian,16.72736814045826,47,33
18999,32.0,4.8,Sandstorms,Low,1,Snack,1.0,Urban,3.026295377175328,35,25
15320,34.0,4.8,Windy,Low,2,Buffet,0.0,Metropolitian,4.719082053000275,52,22
43548,35.0,4.9,Fog,Medium,0,Meal,1.0,Metropolitian,6.212365747502717,22,27
42764,39.0,5.0,Stormy,High,0,Snack,2.0,Metropolitian,6.14856321232259,39,43
12545,21.0,4.8,Sunny,Low,0,Snack,0.0,Urban,9.316967952527824,16,12
17302,30.0,4.5,Windy,Jam,1,Snack,1.0,Metropolitian,17.143039945575154,0,40
20614,29.0,4.9,Sunny,Jam,1,Drinks,1.0,Urban,12.423531207102402,0,19
36939,25.0,4.5,Windy,Low,0,Snack,1.0,Metropolitian,3.10634473626761,58,25
21944,29.0,4.5,Fog,Jam,0,Snack,1.0,Metropolitian,12.120840242164189,51,40
16257,27.0,5.0,Fog,Jam,2,Drinks,1.0,Metropolitian,10.605910771228634,49,44
13017,28.0,4.6,Sandstorms,Jam,0,Snack,1.0,Metropolitian,10.728933072723098,11,34
43746,31.0,4.3,Stormy,Medium,1,Drinks,1.0,Metropolitian,7.765634187283158,42,31
26938,21.0,4.8,Stormy,Jam,0,Meal,0.0,Metropolitian,12.260268884488822,40,27
22164,38.0,4.9,Sandstorms,Low,1,Meal,1.0,Urban,9.0780773566933,58,29
128,33.0,4.4,Sandstorms,Low,0,Snack,1.0,Metropolitian,1.5373328317058383,38,28
27177,36.0,4.5,Fog,Jam,0,Meal,1.0,Urban,10.56834916752956,45,45
37120,21.0,4.8,Sunny,Low,2,Buffet,0.0,Metropolitian,4.658809423952452,38,18
45141,39.0,4.5,Stormy,Low,1,Drinks,1.0,Metropolitian,1.5130724495713452,54,22
43250,39.0,4.2,Stormy,High,1,Drinks,1.0,Metropolitian,6.060750953302816,0,33
37078,29.0,4.9,Windy,Medium,2,Snack,1.0,Metropolitian,7.650580188728418,8,26
1595,22.0,4.8,Sandstorms,High,2,Meal,1.0,Metropolitian,6.23415014860763,47,25
6753,39.0,4.1,Windy,Jam,0,Drinks,1.0,Metropolitian,9.18117827012091,0,31
43014,36.0,4.7,Fog,High,0,Buffet,0.0,Metropolitian,2.980456388080837,51,26
22158,36.0,3.5,Cloudy,Low,2,Meal,2.0,Metropolitian,12.439709920019617,53,37
10511,24.0,5.0,Stormy,Medium,2,Buffet,1.0,Metropolitian,19.401238410154946,47,26
41617,38.0,4.7,Cloudy,Jam,0,Drinks,0.0,Metropolitian,14.157243571473249,0,48
36426,39.0,4.8,Cloudy,High,2,Snack,1.0,Metropolitian,1.573027382944863,51,39
30041,32.0,4.7,Fog,Jam,1,Drinks,1.0,Metropolitian,4.5973832929843645,31,27
39965,34.0,5.0,Fog,Medium,2,Snack,0.0,Metropolitian,13.778061542703872,7,32
21156,25.0,4.9,Cloudy,Medium,1,Buffet,0.0,Metropolitian,4.59221265139171,0,15
45378,32.0,4.7,Sunny,High,2,Meal,0.0,Metropolitian,6.083298201315098,18,16
43354,38.0,4.9,Cloudy,Low,2,Snack,0.0,Metropolitian,3.117226255870316,19,15
